46.75540544747534, 0.0
44.59598731601705, 0.0
42.534211606159, 0.0
40.56566262605613, 0.0
38.68612481996637, 0.0
36.891572983510045, 0.0
35.178164203020515, 0.0
33.54222878487724, 0.0
31.98026334397285, 0.0
30.488922792102382, 0.0
29.0650132460736, 0.0
27.705485237881277, 0.0
26.407427077819328, 0.0
25.168058731067656, 0.0
23.98472590013003, 0.0
22.854894114208026, 0.0
21.776143550252463, 0.0
20.74616371141811, 0.0
19.76274846666895, 0.0
18.823791471793015, 0.0
17.927281447140114, 0.0
17.071298000362805, 0.0
16.254007458907427, 62.569811639014574
15.473658998978472, 75.51001747945726
14.72858078997555, 101.64864973553122
14.01717647375315, 368.31324967752147
13.337921813379598, 457.79526215960163
12.689361201784422, 533.9589443399886
12.070104803393432, 700.1205583618778
11.47882533642495, 1043.0656964178072
10.914255396216172, 1124.1832909875784
10.375184619104179, 1353.1437067947156
9.860457142228354, 1718.4514373575626
9.36896907409454, 2546.7649999161863
8.899666190185833, 3097.9264854314306
8.45154141786429, 3603.5555236670734
8.023633229301971, 3867.7812682835556
7.615022752619691, 7983.367585363649
7.22483250807146, 8989.249184288263
6.8522241566263675, 11228.920773868735
6.496396688262862, 28273.654376800812
6.156584801586621, 76856.97534978262
5.832057105066108, 89659.73015209589
5.5221146908128915, 97036.75966905324
5.226089404078693, 111112.17502487083
4.943342578777237, 128882.33488401276
4.6732635128953195, 140950.3790496886
4.4152681014758866, 166113.75056896906
4.168797604270581, 174403.27516920312
3.9333174335801324, 263218.2598944934
3.708315876467502, 256449.27462382524
3.493302983528019, 288818.6254430732
3.287809523838109, 446634.24131622264
3.0913858489437436, 465983.36340742424
2.904827986723757, 486483.8923283288
2.7359632900959467, 477520.6584860844
2.583740139504754, 520821.13939913723
2.445644435295263, 547466.7923706016
2.3196558642896004, 557308.2857383265
2.204130806448548, 553420.6357547351
2.097717300175566, 529876.1099908381
1.9992922120273446, 614009.5352784303
1.9079141576529035, 656137.5940849669
1.8227876761493609, 785297.3902331052
1.7432356103013702, 776129.6443840546
1.6686776255628701, 833174.1419149778
1.598613247441889, 880848.5813926273
1.5326084032184886, 897464.6937170492
1.4702846068006616, 957860.4450138467
1.4113102255352468, 1125614.8267328457
1.3553933404536718, 1113513.8108533544
1.3022759007978508, 1104398.1155775813
1.2517288774320923, 1073801.0216151513
1.2035482525559371, 1106720.7359551084
1.1575516306042735, 1166570.0698134028
1.1135754407369647, 1180123.2173744035
1.0714725046970743, 1256733.9722913268
1.0311100289086061, 1301621.229134798
0.9923678643153175, 1321075.6901467962
0.9551370078192594, 1375807.320864568
0.9193183330582855, 1407995.6066980741
0.8848214807826662, 1445534.0174479454
0.8515638959489895, 1447070.8232063702
0.8194699963229604, 1392816.1501815673
0.7884704400228548, 1558331.6970079688
0.7585014939367027, 1567960.089654361
0.729504461119262, 1587891.428263909
0.7014252012017821, 1627060.3699645032
0.6742136815195079, 1586208.822932824
0.6478235869860425, 1649578.6995208366
0.6222119989340575, 1725408.6040254023
0.5973390580346536, 1745289.759806044
0.5731677166546483, 1741488.5932624363
0.5496634811995935, 1805917.299915552
0.5267941976586639, 1820673.9921728882
0.5045298535283016, 1824615.5975421218
0.4828424034841494, 1920148.7910733745
0.4617056051007491, 1984092.627374474
0.44109487655925705, 2024406.5605893682
0.42098717141165465, 2027695.453016579
0.4013608505913946, 2056859.5785630958
0.38219558182757973, 2154244.8223431776
0.3634722437219071, 2203746.737891448
0.3451728271322436, 2216406.813678747
0.32728036678479766, 2230457.2260326883
0.3097788554318033, 2314989.9913637694
0.29265318429826337, 2283799.2814244865
0.2758890731577506, 2338938.720004995
0.2594730224316957, 2343575.1332700117
0.24339225452991453, 2392553.0474472507
0.2276346677327281, 2360019.3209655164
0.21218878613609027, 2370382.506402932
0.19704373100489114, 2458361.409846463
0.18218917244782484, 2496446.659654283
0.16761529766127703, 2483018.4743752647
0.15331277862393256, 2420853.11086023
0.1392727434214005, 2564852.4224482602
0.12548674572447216, 2514512.323321841
0.11194674279481065, 2568265.401884815
0.09864506872260015, 2684221.3859521053
0.08557441323514259, 2690534.1071013315
0.07272780072389629, 3029364.1351970127
0.06009857182396705, 3095936.831190399
0.047680363960470595, 3151105.788014587
0.03546709542211257, 3515562.258135853
0.023452950413542784, 3569151.9853125364
0.011632365017076651, 3764380.8490524804
0.0, 3890189.279928419
